,right,cam,ctm,rate,cam_time,ctm_time
295,1,344,3665,0.589,-2964.159867286682,-2964.1324837207794
296,1,0,4341,0.589,-2964.159867286682,-2964.1324837207794
297,1,0,3617,0.589,-2964.159867286682,-2964.1324837207794
298,1,0,4768,0.589,-2964.159867286682,-2964.1324837207794
299,1,0,4779,0.589,-2964.159867286682,-2964.1324837207794
300,1,0,7489,0.589,-2964.159867286682,-2964.1324837207794
301,1,167,9440,0.589,-2964.159867286682,-2964.1324837207794
302,0,0,3157,0.589,-2964.159867286682,-2964.1324837207794
303,0,0,2354,0.589,-2964.159867286682,-2964.1324837207794
304,1,0,3648,0.589,-2964.159867286682,-2964.1324837207794
305,1,0,3274,0.589,-2964.159867286682,-2964.1324837207794
306,1,306,5402,0.589,-2964.159867286682,-2964.1324837207794
307,1,0,2988,0.589,-2964.159867286682,-2964.1324837207794
308,1,313,5067,0.589,-2964.159867286682,-2964.1324837207794
309,1,0,3291,0.589,-2964.159867286682,-2964.1324837207794
310,1,0,6361,0.589,-2964.159867286682,-2964.1324837207794
311,1,349,3456,0.589,-2964.159867286682,-2964.1324837207794
312,0,309,5266,0.589,-2964.159867286682,-2964.1324837207794
313,0,541,60,0.589,-2964.159867286682,-2964.1324837207794
314,0,321,4733,0.589,-2964.159867286682,-2964.1324837207794
315,1,352,3337,0.589,-2964.159867286682,-2964.1324837207794
316,1,0,5241,0.589,-2964.159867286682,-2964.1324837207794
317,1,0,5343,0.589,-2964.159867286682,-2964.1324837207794
318,1,323,4632,0.589,-2964.159867286682,-2964.1324837207794
319,1,0,6173,0.589,-2964.159867286682,-2964.1324837207794
320,1,0,5820,0.589,-2964.159867286682,-2964.1324837207794
321,1,0,2089,0.589,-2964.159867286682,-2964.1324837207794
322,1,209,8855,0.589,-2964.159867286682,-2964.1324837207794
323,0,365,2786,0.589,-2964.159867286682,-2964.1324837207794
324,1,0,1308,0.589,-2964.159867286682,-2964.1324837207794
325,1,0,5230,0.589,-2964.159867286682,-2964.1324837207794
326,1,303,5528,0.589,-2964.159867286682,-2964.1324837207794
327,1,0,5301,0.589,-2964.159867286682,-2964.1324837207794
328,1,436,825,0.589,-2964.159867286682,-2964.1324837207794
329,1,0,4757,0.589,-2964.159867286682,-2964.1324837207794
330,1,0,8952,0.589,-2964.159867286682,-2964.1324837207794
331,1,0,3441,0.589,-2964.159867286682,-2964.1324837207794
332,1,302,5626,0.589,-2964.159867286682,-2964.1324837207794
333,1,235,8239,0.589,-2964.159867286682,-2964.1324837207794
334,1,230,8361,0.589,-2964.159867286682,-2964.1324837207794
335,1,0,5399,0.589,-2964.159867286682,-2964.1324837207794
336,1,339,3910,0.589,-2964.159867286682,-2964.1324837207794
337,1,0,6220,0.589,-2964.159867286682,-2964.1324837207794
338,1,0,2931,0.589,-2964.159867286682,-2964.1324837207794
339,1,0,2063,0.589,-2964.159867286682,-2964.1324837207794
340,1,0,262,0.589,-2964.159867286682,-2964.1324837207794
341,0,515,126,0.589,-2964.159867286682,-2964.1324837207794
342,1,0,9528,0.589,-2964.159867286682,-2964.1324837207794
343,0,0,3860,0.589,-2964.159867286682,-2964.1324837207794
344,1,0,2186,0.589,-2964.159867286682,-2964.1324837207794
345,1,383,2142,0.589,-2964.159867286682,-2964.1324837207794
346,1,0,3523,0.589,-2964.159867286682,-2964.1324837207794
347,1,0,3560,0.589,-2964.159867286682,-2964.1324837207794
348,1,0,8226,0.589,-2964.159867286682,-2964.1324837207794
349,1,0,6108,0.589,-2964.159867286682,-2964.1324837207794
350,1,0,7035,0.589,-2964.159867286682,-2964.1324837207794
351,1,0,6808,0.589,-2964.159867286682,-2964.1324837207794
352,1,0,2155,0.589,-2964.159867286682,-2964.1324837207794
353,1,115,9737,0.589,-2964.159867286682,-2964.1324837207794
354,1,0,5357,0.589,-2964.159867286682,-2964.1324837207794
355,0,0,1029,0.589,-2964.159867286682,-2964.1324837207794
356,1,0,1692,0.589,-2964.159867286682,-2964.1324837207794
357,0,0,795,0.589,-2964.159867286682,-2964.1324837207794
358,1,294,5980,0.589,-2964.159867286682,-2964.1324837207794
359,1,251,7749,0.589,-2964.159867286682,-2964.1324837207794
360,1,0,7876,0.589,-2964.159867286682,-2964.1324837207794
361,1,0,6835,0.589,-2964.159867286682,-2964.1324837207794
362,1,0,5579,0.589,-2964.159867286682,-2964.1324837207794
363,1,0,4164,0.589,-2964.159867286682,-2964.1324837207794
364,1,0,5045,0.589,-2964.159867286682,-2964.1324837207794
365,1,0,5706,0.589,-2964.159867286682,-2964.1324837207794
366,1,190,9193,0.589,-2964.159867286682,-2964.1324837207794
367,1,0,5299,0.589,-2964.159867286682,-2964.1324837207794
368,0,571,20,0.589,-2964.159867286682,-2964.1324837207794
369,1,203,8972,0.589,-2964.159867286682,-2964.1324837207794
370,0,0,892,0.589,-2964.159867286682,-2964.1324837207794
371,1,72,9869,0.589,-2964.159867286682,-2964.1324837207794
372,1,0,7195,0.589,-2964.159867286682,-2964.1324837207794
373,1,0,3671,0.589,-2964.159867286682,-2964.1324837207794
374,1,31,9957,0.589,-2964.159867286682,-2964.1324837207794
375,1,239,8129,0.589,-2964.159867286682,-2964.1324837207794
376,1,0,4206,0.589,-2964.159867286682,-2964.1324837207794
377,1,265,7212,0.589,-2964.159867286682,-2964.1324837207794
378,0,566,27,0.589,-2964.159867286682,-2964.1324837207794
379,1,188,9230,0.589,-2964.159867286682,-2964.1324837207794
380,1,0,6939,0.589,-2964.159867286682,-2964.1324837207794
381,1,0,3182,0.589,-2964.159867286682,-2964.1324837207794
382,1,169,9431,0.589,-2964.159867286682,-2964.1324837207794
383,1,0,1326,0.589,-2964.159867286682,-2964.1324837207794
384,0,0,5022,0.589,-2964.159867286682,-2964.1324837207794
385,1,0,7568,0.589,-2964.159867286682,-2964.1324837207794
386,1,0,6807,0.589,-2964.159867286682,-2964.1324837207794
387,1,264,7246,0.589,-2964.159867286682,-2964.1324837207794
388,0,0,2942,0.589,-2964.159867286682,-2964.1324837207794
389,1,185,9259,0.589,-2964.159867286682,-2964.1324837207794
390,1,140,9627,0.589,-2964.159867286682,-2964.1324837207794
391,1,0,2861,0.589,-2964.159867286682,-2964.1324837207794
392,1,254,7654,0.589,-2964.159867286682,-2964.1324837207794
393,1,0,4558,0.589,-2964.159867286682,-2964.1324837207794
394,1,0,2134,0.589,-2964.159867286682,-2964.1324837207794
395,1,0,822,0.589,-2964.159867286682,-2964.1324837207794
396,1,0,3863,0.589,-2964.159867286682,-2964.1324837207794
397,1,0,4494,0.589,-2964.159867286682,-2964.1324837207794
398,1,127,9694,0.589,-2964.159867286682,-2964.1324837207794
399,1,0,6665,0.589,-2964.159867286682,-2964.1324837207794
400,1,301,5634,0.589,-2964.159867286682,-2964.1324837207794
401,1,0,4579,0.589,-2964.159867286682,-2964.1324837207794
402,1,0,6810,0.589,-2964.159867286682,-2964.1324837207794
403,1,0,6065,0.589,-2964.159867286682,-2964.1324837207794
404,1,0,7560,0.589,-2964.159867286682,-2964.1324837207794
405,1,0,928,0.589,-2964.159867286682,-2964.1324837207794
406,1,149,9584,0.589,-2964.159867286682,-2964.1324837207794
407,0,0,2553,0.589,-2964.159867286682,-2964.1324837207794
408,1,0,3303,0.589,-2964.159867286682,-2964.1324837207794
409,1,0,2684,0.589,-2964.159867286682,-2964.1324837207794
410,1,0,9353,0.589,-2964.159867286682,-2964.1324837207794
411,1,0,8779,0.589,-2964.159867286682,-2964.1324837207794
412,1,370,2588,0.589,-2964.159867286682,-2964.1324837207794
413,1,0,3805,0.589,-2964.159867286682,-2964.1324837207794
414,1,0,4460,0.589,-2964.159867286682,-2964.1324837207794
415,1,224,8514,0.589,-2964.159867286682,-2964.1324837207794
416,1,0,7520,0.589,-2964.159867286682,-2964.1324837207794
417,1,390,1927,0.589,-2964.159867286682,-2964.1324837207794
418,1,0,9322,0.589,-2964.159867286682,-2964.1324837207794
419,1,136,9647,0.589,-2964.159867286682,-2964.1324837207794
420,1,335,4047,0.589,-2964.159867286682,-2964.1324837207794
421,1,491,234,0.589,-2964.159867286682,-2964.1324837207794
422,0,0,1205,0.589,-2964.159867286682,-2964.1324837207794
423,1,0,3736,0.589,-2964.159867286682,-2964.1324837207794
424,1,0,6689,0.589,-2964.159867286682,-2964.1324837207794
425,1,262,7355,0.589,-2964.159867286682,-2964.1324837207794
426,1,0,1371,0.589,-2964.159867286682,-2964.1324837207794
427,1,0,4410,0.589,-2964.159867286682,-2964.1324837207794
428,1,0,1903,0.589,-2964.159867286682,-2964.1324837207794
429,1,0,8045,0.589,-2964.159867286682,-2964.1324837207794
430,0,444,701,0.589,-2964.159867286682,-2964.1324837207794
431,0,0,4824,0.589,-2964.159867286682,-2964.1324837207794
432,1,487,255,0.589,-2964.159867286682,-2964.1324837207794
433,1,0,1909,0.589,-2964.159867286682,-2964.1324837207794
434,1,0,4584,0.589,-2964.159867286682,-2964.1324837207794
435,1,0,7187,0.589,-2964.159867286682,-2964.1324837207794
436,1,0,7346,0.589,-2964.159867286682,-2964.1324837207794
