,right,cam,ctm,rate,cam_time,ctm_time
60,1,0,43575,0.782,-14299.336205720901,-14299.209630966187
61,1,0,34945,0.782,-14299.336205720901,-14299.209630966187
62,1,171,49404,0.782,-14299.336205720901,-14299.209630966187
63,1,0,27805,0.782,-14299.336205720901,-14299.209630966187
64,1,269,46832,0.782,-14299.336205720901,-14299.209630966187
65,1,0,40754,0.782,-14299.336205720901,-14299.209630966187
66,0,0,23351,0.782,-14299.336205720901,-14299.209630966187
67,1,158,49532,0.782,-14299.336205720901,-14299.209630966187
68,1,0,17736,0.782,-14299.336205720901,-14299.209630966187
69,1,0,36024,0.782,-14299.336205720901,-14299.209630966187
70,0,0,41437,0.782,-14299.336205720901,-14299.209630966187
71,1,0,32303,0.782,-14299.336205720901,-14299.209630966187
72,1,256,47450,0.782,-14299.336205720901,-14299.209630966187
73,1,268,46923,0.782,-14299.336205720901,-14299.209630966187
74,1,270,46781,0.782,-14299.336205720901,-14299.209630966187
75,1,210,48835,0.782,-14299.336205720901,-14299.209630966187
76,1,0,43791,0.782,-14299.336205720901,-14299.209630966187
77,1,263,47147,0.782,-14299.336205720901,-14299.209630966187
78,0,0,26519,0.782,-14299.336205720901,-14299.209630966187
79,1,0,47136,0.782,-14299.336205720901,-14299.209630966187
80,1,0,42899,0.782,-14299.336205720901,-14299.209630966187
81,0,0,35669,0.782,-14299.336205720901,-14299.209630966187
82,1,0,45522,0.782,-14299.336205720901,-14299.209630966187
83,1,267,46951,0.782,-14299.336205720901,-14299.209630966187
84,0,0,25092,0.782,-14299.336205720901,-14299.209630966187
85,1,0,9918,0.782,-14299.336205720901,-14299.209630966187
86,0,0,22749,0.782,-14299.336205720901,-14299.209630966187
87,1,0,27806,0.782,-14299.336205720901,-14299.209630966187
88,1,233,48251,0.782,-14299.336205720901,-14299.209630966187
89,1,216,48719,0.782,-14299.336205720901,-14299.209630966187
90,1,250,47695,0.782,-14299.336205720901,-14299.209630966187
91,1,0,24408,0.782,-14299.336205720901,-14299.209630966187
92,1,0,46727,0.782,-14299.336205720901,-14299.209630966187
93,1,0,47127,0.782,-14299.336205720901,-14299.209630966187
94,1,288,45695,0.782,-14299.336205720901,-14299.209630966187
95,1,0,46535,0.782,-14299.336205720901,-14299.209630966187
96,1,0,39624,0.782,-14299.336205720901,-14299.209630966187
97,1,205,48939,0.782,-14299.336205720901,-14299.209630966187
98,1,238,48123,0.782,-14299.336205720901,-14299.209630966187
99,1,0,43668,0.782,-14299.336205720901,-14299.209630966187
100,1,274,46546,0.782,-14299.336205720901,-14299.209630966187
101,1,0,23081,0.782,-14299.336205720901,-14299.209630966187
102,1,152,49567,0.782,-14299.336205720901,-14299.209630966187
103,1,278,46368,0.782,-14299.336205720901,-14299.209630966187
104,1,22,49971,0.782,-14299.336205720901,-14299.209630966187
105,1,201,49021,0.782,-14299.336205720901,-14299.209630966187
106,1,258,47369,0.782,-14299.336205720901,-14299.209630966187
107,1,0,49149,0.782,-14299.336205720901,-14299.209630966187
108,1,0,42276,0.782,-14299.336205720901,-14299.209630966187
109,1,0,33547,0.782,-14299.336205720901,-14299.209630966187
110,1,0,43333,0.782,-14299.336205720901,-14299.209630966187
111,1,0,35457,0.782,-14299.336205720901,-14299.209630966187
112,1,0,42528,0.782,-14299.336205720901,-14299.209630966187
113,1,0,48887,0.782,-14299.336205720901,-14299.209630966187
114,1,0,39931,0.782,-14299.336205720901,-14299.209630966187
115,1,0,30018,0.782,-14299.336205720901,-14299.209630966187
116,1,0,39400,0.782,-14299.336205720901,-14299.209630966187
117,1,0,39385,0.782,-14299.336205720901,-14299.209630966187
118,0,0,35010,0.782,-14299.336205720901,-14299.209630966187
119,1,0,37495,0.782,-14299.336205720901,-14299.209630966187
120,1,0,45766,0.782,-14299.336205720901,-14299.209630966187
121,0,0,23220,0.782,-14299.336205720901,-14299.209630966187
122,1,0,45111,0.782,-14299.336205720901,-14299.209630966187
123,1,217,48684,0.782,-14299.336205720901,-14299.209630966187
124,1,223,48533,0.782,-14299.336205720901,-14299.209630966187
125,1,0,12458,0.782,-14299.336205720901,-14299.209630966187
126,1,0,45798,0.782,-14299.336205720901,-14299.209630966187
127,1,0,22001,0.782,-14299.336205720901,-14299.209630966187
128,0,0,18511,0.782,-14299.336205720901,-14299.209630966187
129,1,0,38188,0.782,-14299.336205720901,-14299.209630966187
130,1,0,44686,0.782,-14299.336205720901,-14299.209630966187
131,1,47,49928,0.782,-14299.336205720901,-14299.209630966187
132,1,0,45875,0.782,-14299.336205720901,-14299.209630966187
133,1,189,49205,0.782,-14299.336205720901,-14299.209630966187
134,0,0,29178,0.782,-14299.336205720901,-14299.209630966187
135,1,252,47630,0.782,-14299.336205720901,-14299.209630966187
136,1,204,48956,0.782,-14299.336205720901,-14299.209630966187
137,1,259,47305,0.782,-14299.336205720901,-14299.209630966187
138,1,0,38420,0.782,-14299.336205720901,-14299.209630966187
139,1,0,8895,0.782,-14299.336205720901,-14299.209630966187
140,1,257,47408,0.782,-14299.336205720901,-14299.209630966187
141,1,0,46822,0.782,-14299.336205720901,-14299.209630966187
142,1,0,47411,0.782,-14299.336205720901,-14299.209630966187
143,1,0,49411,0.782,-14299.336205720901,-14299.209630966187
144,1,0,43255,0.782,-14299.336205720901,-14299.209630966187
145,0,0,35999,0.782,-14299.336205720901,-14299.209630966187
146,1,226,48460,0.782,-14299.336205720901,-14299.209630966187
147,0,0,19211,0.782,-14299.336205720901,-14299.209630966187
148,1,0,17582,0.782,-14299.336205720901,-14299.209630966187
149,1,23,49969,0.782,-14299.336205720901,-14299.209630966187
150,1,0,35856,0.782,-14299.336205720901,-14299.209630966187
151,1,0,46012,0.782,-14299.336205720901,-14299.209630966187
152,1,0,32166,0.782,-14299.336205720901,-14299.209630966187
153,1,0,26474,0.782,-14299.336205720901,-14299.209630966187
154,1,0,26256,0.782,-14299.336205720901,-14299.209630966187
155,0,0,3114,0.782,-14299.336205720901,-14299.209630966187
156,0,0,5932,0.782,-14299.336205720901,-14299.209630966187
157,1,0,42131,0.782,-14299.336205720901,-14299.209630966187
158,0,544,2480,0.782,-14299.336205720901,-14299.209630966187
159,1,85,49839,0.782,-14299.336205720901,-14299.209630966187
160,1,244,47886,0.782,-14299.336205720901,-14299.209630966187
161,1,0,47146,0.782,-14299.336205720901,-14299.209630966187
162,1,0,43053,0.782,-14299.336205720901,-14299.209630966187
163,1,284,45961,0.782,-14299.336205720901,-14299.209630966187
164,1,0,26215,0.782,-14299.336205720901,-14299.209630966187
165,1,0,41188,0.782,-14299.336205720901,-14299.209630966187
166,1,0,33489,0.782,-14299.336205720901,-14299.209630966187
167,1,0,41874,0.782,-14299.336205720901,-14299.209630966187
168,1,0,45715,0.782,-14299.336205720901,-14299.209630966187
169,0,0,17104,0.782,-14299.336205720901,-14299.209630966187
170,1,0,45790,0.782,-14299.336205720901,-14299.209630966187
171,0,0,5849,0.782,-14299.336205720901,-14299.209630966187
172,1,0,44002,0.782,-14299.336205720901,-14299.209630966187
173,1,277,46401,0.782,-14299.336205720901,-14299.209630966187
174,0,0,22166,0.782,-14299.336205720901,-14299.209630966187
175,1,222,48536,0.782,-14299.336205720901,-14299.209630966187
176,1,0,41938,0.782,-14299.336205720901,-14299.209630966187
177,1,0,34744,0.782,-14299.336205720901,-14299.209630966187
178,0,0,34639,0.782,-14299.336205720901,-14299.209630966187
179,0,0,11151,0.782,-14299.336205720901,-14299.209630966187
180,1,234,48231,0.782,-14299.336205720901,-14299.209630966187
181,1,0,16608,0.782,-14299.336205720901,-14299.209630966187
182,1,0,40268,0.782,-14299.336205720901,-14299.209630966187
183,0,0,20618,0.782,-14299.336205720901,-14299.209630966187
184,1,0,23084,0.782,-14299.336205720901,-14299.209630966187
185,1,194,49134,0.782,-14299.336205720901,-14299.209630966187
186,1,0,44822,0.782,-14299.336205720901,-14299.209630966187
187,1,0,47375,0.782,-14299.336205720901,-14299.209630966187
188,0,548,2313,0.782,-14299.336205720901,-14299.209630966187
189,0,0,45642,0.782,-14299.336205720901,-14299.209630966187
190,1,0,9391,0.782,-14299.336205720901,-14299.209630966187
191,1,0,46638,0.782,-14299.336205720901,-14299.209630966187
192,1,0,7240,0.782,-14299.336205720901,-14299.209630966187
193,1,0,13596,0.782,-14299.336205720901,-14299.209630966187
194,1,260,47281,0.782,-14299.336205720901,-14299.209630966187
195,1,0,28954,0.782,-14299.336205720901,-14299.209630966187
196,1,0,46154,0.782,-14299.336205720901,-14299.209630966187
197,1,0,36843,0.782,-14299.336205720901,-14299.209630966187
198,1,0,48223,0.782,-14299.336205720901,-14299.209630966187
199,1,253,47578,0.782,-14299.336205720901,-14299.209630966187
200,1,0,45444,0.782,-14299.336205720901,-14299.209630966187
201,1,0,22208,0.782,-14299.336205720901,-14299.209630966187
202,1,170,49421,0.782,-14299.336205720901,-14299.209630966187
203,1,0,42533,0.782,-14299.336205720901,-14299.209630966187
204,1,0,48943,0.782,-14299.336205720901,-14299.209630966187
205,1,570,1544,0.782,-14299.336205720901,-14299.209630966187
206,1,0,45666,0.782,-14299.336205720901,-14299.209630966187
207,1,0,43611,0.782,-14299.336205720901,-14299.209630966187
208,1,179,49314,0.782,-14299.336205720901,-14299.209630966187
209,1,0,47615,0.782,-14299.336205720901,-14299.209630966187
210,1,186,49254,0.782,-14299.336205720901,-14299.209630966187
211,0,0,36599,0.782,-14299.336205720901,-14299.209630966187
212,1,0,47275,0.782,-14299.336205720901,-14299.209630966187
213,1,0,45657,0.782,-14299.336205720901,-14299.209630966187
214,1,0,44998,0.782,-14299.336205720901,-14299.209630966187
215,1,266,46986,0.782,-14299.336205720901,-14299.209630966187
216,1,213,48779,0.782,-14299.336205720901,-14299.209630966187
217,1,0,41693,0.782,-14299.336205720901,-14299.209630966187
218,1,0,36489,0.782,-14299.336205720901,-14299.209630966187
219,1,0,39082,0.782,-14299.336205720901,-14299.209630966187
220,1,279,46294,0.782,-14299.336205720901,-14299.209630966187
221,1,0,28205,0.782,-14299.336205720901,-14299.209630966187
222,1,0,46110,0.782,-14299.336205720901,-14299.209630966187
223,1,146,49601,0.782,-14299.336205720901,-14299.209630966187
224,1,0,11900,0.782,-14299.336205720901,-14299.209630966187
225,1,0,47749,0.782,-14299.336205720901,-14299.209630966187
226,0,0,30908,0.782,-14299.336205720901,-14299.209630966187
227,1,240,48058,0.782,-14299.336205720901,-14299.209630966187
228,0,0,17146,0.782,-14299.336205720901,-14299.209630966187
229,1,0,36725,0.782,-14299.336205720901,-14299.209630966187
230,1,247,47799,0.782,-14299.336205720901,-14299.209630966187
231,1,176,49347,0.782,-14299.336205720901,-14299.209630966187
232,0,0,9766,0.782,-14299.336205720901,-14299.209630966187
233,1,0,10289,0.782,-14299.336205720901,-14299.209630966187
234,1,0,48561,0.782,-14299.336205720901,-14299.209630966187
235,1,131,49665,0.782,-14299.336205720901,-14299.209630966187
236,1,0,49600,0.782,-14299.336205720901,-14299.209630966187
237,0,0,28274,0.782,-14299.336205720901,-14299.209630966187
238,0,539,2723,0.782,-14299.336205720901,-14299.209630966187
239,0,0,25816,0.782,-14299.336205720901,-14299.209630966187
240,1,0,49472,0.782,-14299.336205720901,-14299.209630966187
241,1,0,47731,0.782,-14299.336205720901,-14299.209630966187
242,1,0,48166,0.782,-14299.336205720901,-14299.209630966187
243,1,221,48585,0.782,-14299.336205720901,-14299.209630966187
244,1,242,47979,0.782,-14299.336205720901,-14299.209630966187
245,1,0,43778,0.782,-14299.336205720901,-14299.209630966187
246,1,0,47123,0.782,-14299.336205720901,-14299.209630966187
247,1,0,31326,0.782,-14299.336205720901,-14299.209630966187
248,1,0,46113,0.782,-14299.336205720901,-14299.209630966187
249,1,0,37121,0.782,-14299.336205720901,-14299.209630966187
250,1,0,41491,0.782,-14299.336205720901,-14299.209630966187
251,1,0,32841,0.782,-14299.336205720901,-14299.209630966187
252,1,0,20372,0.782,-14299.336205720901,-14299.209630966187
253,1,0,41095,0.782,-14299.336205720901,-14299.209630966187
254,1,0,31637,0.782,-14299.336205720901,-14299.209630966187
255,1,0,45470,0.782,-14299.336205720901,-14299.209630966187
256,1,187,49238,0.782,-14299.336205720901,-14299.209630966187
257,1,0,36210,0.782,-14299.336205720901,-14299.209630966187
258,1,0,46500,0.782,-14299.336205720901,-14299.209630966187
259,1,0,45391,0.782,-14299.336205720901,-14299.209630966187
260,1,0,43599,0.782,-14299.336205720901,-14299.209630966187
261,1,219,48625,0.782,-14299.336205720901,-14299.209630966187
262,0,0,46339,0.782,-14299.336205720901,-14299.209630966187
263,1,0,40529,0.782,-14299.336205720901,-14299.209630966187
264,0,0,42967,0.782,-14299.336205720901,-14299.209630966187
265,1,0,34908,0.782,-14299.336205720901,-14299.209630966187
266,0,0,35136,0.782,-14299.336205720901,-14299.209630966187
267,1,229,48359,0.782,-14299.336205720901,-14299.209630966187
268,1,206,48913,0.782,-14299.336205720901,-14299.209630966187
269,0,0,20866,0.782,-14299.336205720901,-14299.209630966187
270,1,241,48021,0.782,-14299.336205720901,-14299.209630966187
271,1,0,19061,0.782,-14299.336205720901,-14299.209630966187
272,1,0,45281,0.782,-14299.336205720901,-14299.209630966187
273,0,0,15824,0.782,-14299.336205720901,-14299.209630966187
274,1,0,44959,0.782,-14299.336205720901,-14299.209630966187
275,1,0,16484,0.782,-14299.336205720901,-14299.209630966187
276,1,0,13804,0.782,-14299.336205720901,-14299.209630966187
277,0,0,18374,0.782,-14299.336205720901,-14299.209630966187
278,1,0,46507,0.782,-14299.336205720901,-14299.209630966187
279,1,0,7400,0.782,-14299.336205720901,-14299.209630966187
280,1,0,41767,0.782,-14299.336205720901,-14299.209630966187
281,0,0,8292,0.782,-14299.336205720901,-14299.209630966187
282,1,0,47492,0.782,-14299.336205720901,-14299.209630966187
283,1,211,48813,0.782,-14299.336205720901,-14299.209630966187
284,0,0,36415,0.782,-14299.336205720901,-14299.209630966187
285,1,109,49757,0.782,-14299.336205720901,-14299.209630966187
286,1,0,47438,0.782,-14299.336205720901,-14299.209630966187
287,1,0,44782,0.782,-14299.336205720901,-14299.209630966187
288,1,0,43264,0.782,-14299.336205720901,-14299.209630966187
289,1,0,47320,0.782,-14299.336205720901,-14299.209630966187
290,1,0,38655,0.782,-14299.336205720901,-14299.209630966187
291,1,0,46410,0.782,-14299.336205720901,-14299.209630966187
292,1,214,48755,0.782,-14299.336205720901,-14299.209630966187
293,1,0,32783,0.782,-14299.336205720901,-14299.209630966187
294,1,0,27447,0.782,-14299.336205720901,-14299.209630966187
295,1,0,38873,0.782,-14299.336205720901,-14299.209630966187
296,1,0,41393,0.782,-14299.336205720901,-14299.209630966187
297,1,0,38638,0.782,-14299.336205720901,-14299.209630966187
298,1,0,42622,0.782,-14299.336205720901,-14299.209630966187
299,1,0,42654,0.782,-14299.336205720901,-14299.209630966187
300,1,0,47370,0.782,-14299.336205720901,-14299.209630966187
301,1,167,49436,0.782,-14299.336205720901,-14299.209630966187
302,0,0,36458,0.782,-14299.336205720901,-14299.209630966187
303,0,0,31373,0.782,-14299.336205720901,-14299.209630966187
304,1,0,38798,0.782,-14299.336205720901,-14299.209630966187
305,1,0,37008,0.782,-14299.336205720901,-14299.209630966187
306,1,0,44153,0.782,-14299.336205720901,-14299.209630966187
307,1,0,35454,0.782,-14299.336205720901,-14299.209630966187
308,1,0,43467,0.782,-14299.336205720901,-14299.209630966187
309,1,0,37108,0.782,-14299.336205720901,-14299.209630966187
310,1,0,45836,0.782,-14299.336205720901,-14299.209630966187
311,1,0,37927,0.782,-14299.336205720901,-14299.209630966187
312,0,0,43873,0.782,-14299.336205720901,-14299.209630966187
313,0,547,2360,0.782,-14299.336205720901,-14299.209630966187
314,0,0,42502,0.782,-14299.336205720901,-14299.209630966187
315,1,0,37338,0.782,-14299.336205720901,-14299.209630966187
316,1,0,43824,0.782,-14299.336205720901,-14299.209630966187
317,1,0,44049,0.782,-14299.336205720901,-14299.209630966187
318,1,0,42242,0.782,-14299.336205720901,-14299.209630966187
319,1,0,45549,0.782,-14299.336205720901,-14299.209630966187
320,1,0,44932,0.782,-14299.336205720901,-14299.209630966187
321,1,0,29354,0.782,-14299.336205720901,-14299.209630966187
322,1,209,48850,0.782,-14299.336205720901,-14299.209630966187
323,0,0,34284,0.782,-14299.336205720901,-14299.209630966187
324,1,0,21893,0.782,-14299.336205720901,-14299.209630966187
325,1,0,43806,0.782,-14299.336205720901,-14299.209630966187
326,1,0,44407,0.782,-14299.336205720901,-14299.209630966187
327,1,0,43968,0.782,-14299.336205720901,-14299.209630966187
328,1,0,16387,0.782,-14299.336205720901,-14299.209630966187
329,1,0,42588,0.782,-14299.336205720901,-14299.209630966187
330,1,0,48948,0.782,-14299.336205720901,-14299.209630966187
331,1,0,37835,0.782,-14299.336205720901,-14299.209630966187
332,1,0,44580,0.782,-14299.336205720901,-14299.209630966187
333,1,235,48203,0.782,-14299.336205720901,-14299.209630966187
334,1,230,48338,0.782,-14299.336205720901,-14299.209630966187
335,1,0,44150,0.782,-14299.336205720901,-14299.209630966187
336,1,0,39806,0.782,-14299.336205720901,-14299.209630966187
337,1,0,45630,0.782,-14299.336205720901,-14299.209630966187
338,1,0,35121,0.782,-14299.336205720901,-14299.209630966187
339,1,0,29111,0.782,-14299.336205720901,-14299.209630966187
340,1,0,7188,0.782,-14299.336205720901,-14299.209630966187
341,0,0,4147,0.782,-14299.336205720901,-14299.209630966187
342,1,0,49528,0.782,-14299.336205720901,-14299.209630966187
343,0,0,39610,0.782,-14299.336205720901,-14299.209630966187
344,1,0,30184,0.782,-14299.336205720901,-14299.209630966187
345,1,0,29784,0.782,-14299.336205720901,-14299.209630966187
346,1,0,38217,0.782,-14299.336205720901,-14299.209630966187
347,1,0,38394,0.782,-14299.336205720901,-14299.209630966187
348,1,0,48188,0.782,-14299.336205720901,-14299.209630966187
349,1,0,45451,0.782,-14299.336205720901,-14299.209630966187
350,1,0,46810,0.782,-14299.336205720901,-14299.209630966187
351,1,0,46511,0.782,-14299.336205720901,-14299.209630966187
352,1,0,29936,0.782,-14299.336205720901,-14299.209630966187
353,1,115,49737,0.782,-14299.336205720901,-14299.209630966187
354,1,0,44072,0.782,-14299.336205720901,-14299.209630966187
355,0,0,18776,0.782,-14299.336205720901,-14299.209630966187
356,1,0,25805,0.782,-14299.336205720901,-14299.209630966187
357,0,0,15937,0.782,-14299.336205720901,-14299.209630966187
358,1,0,45231,0.782,-14299.336205720901,-14299.209630966187
359,1,251,47656,0.782,-14299.336205720901,-14299.209630966187
360,1,0,47804,0.782,-14299.336205720901,-14299.209630966187
361,1,0,46545,0.782,-14299.336205720901,-14299.209630966187
362,1,0,44497,0.782,-14299.336205720901,-14299.209630966187
363,1,0,40722,0.782,-14299.336205720901,-14299.209630966187
364,1,0,43402,0.782,-14299.336205720901,-14299.209630966187
365,1,0,44726,0.782,-14299.336205720901,-14299.209630966187
366,1,190,49189,0.782,-14299.336205720901,-14299.209630966187
367,1,0,43963,0.782,-14299.336205720901,-14299.209630966187
368,0,601,937,0.782,-14299.336205720901,-14299.209630966187
369,1,203,48968,0.782,-14299.336205720901,-14299.209630966187
370,0,0,17134,0.782,-14299.336205720901,-14299.209630966187
371,1,72,49869,0.782,-14299.336205720901,-14299.209630966187
372,1,0,47006,0.782,-14299.336205720901,-14299.209630966187
373,1,0,38897,0.782,-14299.336205720901,-14299.209630966187
374,1,31,49957,0.782,-14299.336205720901,-14299.209630966187
375,1,239,48084,0.782,-14299.336205720901,-14299.209630966187
376,1,0,40882,0.782,-14299.336205720901,-14299.209630966187
377,1,265,47029,0.782,-14299.336205720901,-14299.209630966187
378,0,591,1121,0.782,-14299.336205720901,-14299.209630966187
379,1,188,49226,0.782,-14299.336205720901,-14299.209630966187
380,1,0,46679,0.782,-14299.336205720901,-14299.209630966187
381,1,0,36596,0.782,-14299.336205720901,-14299.209630966187
382,1,169,49427,0.782,-14299.336205720901,-14299.209630966187
383,1,0,22120,0.782,-14299.336205720901,-14299.209630966187
384,0,0,43325,0.782,-14299.336205720901,-14299.209630966187
385,1,0,47460,0.782,-14299.336205720901,-14299.209630966187
386,1,0,46510,0.782,-14299.336205720901,-14299.209630966187
387,1,264,47072,0.782,-14299.336205720901,-14299.209630966187
388,0,0,35194,0.782,-14299.336205720901,-14299.209630966187
389,1,185,49255,0.782,-14299.336205720901,-14299.209630966187
390,1,140,49627,0.782,-14299.336205720901,-14299.209630966187
391,1,0,34689,0.782,-14299.336205720901,-14299.209630966187
392,1,254,47552,0.782,-14299.336205720901,-14299.209630966187
393,1,0,42021,0.782,-14299.336205720901,-14299.209630966187
394,1,0,29735,0.782,-14299.336205720901,-14299.209630966187
395,1,0,16360,0.782,-14299.336205720901,-14299.209630966187
396,1,0,39618,0.782,-14299.336205720901,-14299.209630966187
397,1,0,41850,0.782,-14299.336205720901,-14299.209630966187
398,1,127,49694,0.782,-14299.336205720901,-14299.209630966187
399,1,0,46316,0.782,-14299.336205720901,-14299.209630966187
400,1,0,44589,0.782,-14299.336205720901,-14299.209630966187
401,1,0,42067,0.782,-14299.336205720901,-14299.209630966187
402,1,0,46513,0.782,-14299.336205720901,-14299.209630966187
403,1,0,45368,0.782,-14299.336205720901,-14299.209630966187
404,1,0,47451,0.782,-14299.336205720901,-14299.209630966187
405,1,0,17596,0.782,-14299.336205720901,-14299.209630966187
406,1,149,49584,0.782,-14299.336205720901,-14299.209630966187
407,0,0,32802,0.782,-14299.336205720901,-14299.209630966187
408,1,0,37163,0.782,-14299.336205720901,-14299.209630966187
409,1,0,33644,0.782,-14299.336205720901,-14299.209630966187
410,1,0,49349,0.782,-14299.336205720901,-14299.209630966187
411,1,0,48774,0.782,-14299.336205720901,-14299.209630966187
412,1,0,33007,0.782,-14299.336205720901,-14299.209630966187
413,1,0,39415,0.782,-14299.336205720901,-14299.209630966187
414,1,0,41762,0.782,-14299.336205720901,-14299.209630966187
415,1,224,48496,0.782,-14299.336205720901,-14299.209630966187
416,1,0,47405,0.782,-14299.336205720901,-14299.209630966187
417,1,0,27855,0.782,-14299.336205720901,-14299.209630966187
418,1,0,49318,0.782,-14299.336205720901,-14299.209630966187
419,1,136,49647,0.782,-14299.336205720901,-14299.209630966187
420,1,0,40312,0.782,-14299.336205720901,-14299.209630966187
421,1,0,6690,0.782,-14299.336205720901,-14299.209630966187
422,0,0,20759,0.782,-14299.336205720901,-14299.209630966187
423,1,0,39144,0.782,-14299.336205720901,-14299.209630966187
424,1,0,46352,0.782,-14299.336205720901,-14299.209630966187
425,1,262,47199,0.782,-14299.336205720901,-14299.209630966187
426,1,0,22625,0.782,-14299.336205720901,-14299.209630966187
427,1,0,41615,0.782,-14299.336205720901,-14299.209630966187
428,1,0,27647,0.782,-14299.336205720901,-14299.209630966187
429,1,0,47990,0.782,-14299.336205720901,-14299.209630966187
430,0,0,14494,0.782,-14299.336205720901,-14299.209630966187
431,0,0,42790,0.782,-14299.336205720901,-14299.209630966187
432,1,0,7132,0.782,-14299.336205720901,-14299.209630966187
433,1,0,27731,0.782,-14299.336205720901,-14299.209630966187
434,1,0,42085,0.782,-14299.336205720901,-14299.209630966187
435,1,0,46998,0.782,-14299.336205720901,-14299.209630966187
436,1,0,47190,0.782,-14299.336205720901,-14299.209630966187
437,1,0,37462,0.782,-14299.336205720901,-14299.209630966187
438,1,0,37789,0.782,-14299.336205720901,-14299.209630966187
439,0,0,40894,0.782,-14299.336205720901,-14299.209630966187
440,1,154,49558,0.782,-14299.336205720901,-14299.209630966187
441,1,197,49082,0.782,-14299.336205720901,-14299.209630966187
442,1,0,43523,0.782,-14299.336205720901,-14299.209630966187
443,1,0,30557,0.782,-14299.336205720901,-14299.209630966187
444,1,0,41215,0.782,-14299.336205720901,-14299.209630966187
445,1,0,45316,0.782,-14299.336205720901,-14299.209630966187
446,0,0,38434,0.782,-14299.336205720901,-14299.209630966187
447,1,0,47526,0.782,-14299.336205720901,-14299.209630966187
448,1,0,19109,0.782,-14299.336205720901,-14299.209630966187
449,1,0,19523,0.782,-14299.336205720901,-14299.209630966187
