,right,cam,ctm,rate,cam_time,ctm_time
113,1,0,3618,0.372,-18.240522146224976,-18.22950005531311
114,1,0,8567,0.372,-18.240522146224976,-18.22950005531311
115,1,0,3336,0.372,-18.240522146224976,-18.22950005531311
116,1,0,6979,0.372,-18.240522146224976,-18.22950005531311
117,1,0,3899,0.372,-18.240522146224976,-18.22950005531311
118,0,288,1524,0.372,-18.240522146224976,-18.22950005531311
119,0,100,1900,0.372,-18.240522146224976,-18.22950005531311
120,1,3,9447,0.372,-18.240522146224976,-18.22950005531311
121,1,78,2193,0.372,-18.240522146224976,-18.22950005531311
122,1,0,8244,0.372,-18.240522146224976,-18.22950005531311
123,1,0,3445,0.372,-18.240522146224976,-18.22950005531311
124,1,0,8649,0.372,-18.240522146224976,-18.22950005531311
125,0,0,1021,0.372,-18.240522146224976,-18.22950005531311
126,1,0,8906,0.372,-18.240522146224976,-18.22950005531311
127,1,0,4417,0.372,-18.240522146224976,-18.22950005531311
128,0,0,2190,0.372,-18.240522146224976,-18.22950005531311
129,1,195,1633,0.372,-18.240522146224976,-18.22950005531311
130,1,0,5028,0.372,-18.240522146224976,-18.22950005531311
131,1,0,8575,0.372,-18.240522146224976,-18.22950005531311
132,1,0,9804,0.372,-18.240522146224976,-18.22950005531311
133,1,0,7196,0.372,-18.240522146224976,-18.22950005531311
134,1,0,7692,0.372,-18.240522146224976,-18.22950005531311
135,1,0,3619,0.372,-18.240522146224976,-18.22950005531311
136,1,0,7041,0.372,-18.240522146224976,-18.22950005531311
137,1,0,9175,0.372,-18.240522146224976,-18.22950005531311
138,1,0,3264,0.372,-18.240522146224976,-18.22950005531311
139,0,0,9449,0.372,-18.240522146224976,-18.22950005531311
140,1,0,6023,0.372,-18.240522146224976,-18.22950005531311
141,1,0,3355,0.372,-18.240522146224976,-18.22950005531311
142,1,0,5486,0.372,-18.240522146224976,-18.22950005531311
143,1,0,2231,0.372,-18.240522146224976,-18.22950005531311
144,1,0,9422,0.372,-18.240522146224976,-18.22950005531311
145,0,257,1556,0.372,-18.240522146224976,-18.22950005531311
146,1,0,6169,0.372,-18.240522146224976,-18.22950005531311
147,0,0,601,0.372,-18.240522146224976,-18.22950005531311
148,0,0,82,0.372,-18.240522146224976,-18.22950005531311
149,1,0,2604,0.372,-18.240522146224976,-18.22950005531311
150,1,0,8105,0.372,-18.240522146224976,-18.22950005531311
151,1,0,7138,0.372,-18.240522146224976,-18.22950005531311
152,1,67,2365,0.372,-18.240522146224976,-18.22950005531311
153,1,331,1475,0.372,-18.240522146224976,-18.22950005531311
154,1,32,6239,0.372,-18.240522146224976,-18.22950005531311
155,1,0,4015,0.372,-18.240522146224976,-18.22950005531311
156,1,0,2723,0.372,-18.240522146224976,-18.22950005531311
157,1,0,7354,0.372,-18.240522146224976,-18.22950005531311
158,0,0,2021,0.372,-18.240522146224976,-18.22950005531311
159,1,0,5094,0.372,-18.240522146224976,-18.22950005531311
160,1,0,3143,0.372,-18.240522146224976,-18.22950005531311
161,1,0,8419,0.372,-18.240522146224976,-18.22950005531311
162,0,0,847,0.372,-18.240522146224976,-18.22950005531311
163,1,0,5563,0.372,-18.240522146224976,-18.22950005531311
164,0,0,2971,0.372,-18.240522146224976,-18.22950005531311
165,1,77,2200,0.372,-18.240522146224976,-18.22950005531311
166,1,0,9540,0.372,-18.240522146224976,-18.22950005531311
167,0,317,1489,0.372,-18.240522146224976,-18.22950005531311
168,1,0,2545,0.372,-18.240522146224976,-18.22950005531311
169,1,0,6352,0.372,-18.240522146224976,-18.22950005531311
170,1,0,6337,0.372,-18.240522146224976,-18.22950005531311
171,1,0,480,0.372,-18.240522146224976,-18.22950005531311
172,1,0,6419,0.372,-18.240522146224976,-18.22950005531311
173,1,0,9516,0.372,-18.240522146224976,-18.22950005531311
174,1,0,7083,0.372,-18.240522146224976,-18.22950005531311
175,1,0,7329,0.372,-18.240522146224976,-18.22950005531311
176,1,0,4391,0.372,-18.240522146224976,-18.22950005531311
177,1,0,8678,0.372,-18.240522146224976,-18.22950005531311
178,1,0,1332,0.372,-18.240522146224976,-18.22950005531311
179,1,0,6691,0.372,-18.240522146224976,-18.22950005531311
180,1,0,6648,0.372,-18.240522146224976,-18.22950005531311
181,1,0,3141,0.372,-18.240522146224976,-18.22950005531311
182,1,0,3432,0.372,-18.240522146224976,-18.22950005531311
183,1,0,3324,0.372,-18.240522146224976,-18.22950005531311
184,1,0,496,0.372,-18.240522146224976,-18.22950005531311
185,1,0,9684,0.372,-18.240522146224976,-18.22950005531311
186,1,0,5641,0.372,-18.240522146224976,-18.22950005531311
187,1,0,4578,0.372,-18.240522146224976,-18.22950005531311
188,0,0,842,0.372,-18.240522146224976,-18.22950005531311
189,0,0,380,0.372,-18.240522146224976,-18.22950005531311
190,1,0,3728,0.372,-18.240522146224976,-18.22950005531311
191,1,24,7591,0.372,-18.240522146224976,-18.22950005531311
192,1,0,5767,0.372,-18.240522146224976,-18.22950005531311
193,1,0,1363,0.372,-18.240522146224976,-18.22950005531311
194,1,0,9294,0.372,-18.240522146224976,-18.22950005531311
195,0,0,2112,0.372,-18.240522146224976,-18.22950005531311
196,1,0,9645,0.372,-18.240522146224976,-18.22950005531311
197,1,2,9457,0.372,-18.240522146224976,-18.22950005531311
198,1,0,8979,0.372,-18.240522146224976,-18.22950005531311
199,1,0,8837,0.372,-18.240522146224976,-18.22950005531311
200,1,0,3098,0.372,-18.240522146224976,-18.22950005531311
201,0,43,5162,0.372,-18.240522146224976,-18.22950005531311
202,1,0,9936,0.372,-18.240522146224976,-18.22950005531311
203,1,0,8766,0.372,-18.240522146224976,-18.22950005531311
204,1,0,7950,0.372,-18.240522146224976,-18.22950005531311
205,1,0,4685,0.372,-18.240522146224976,-18.22950005531311
206,1,0,5724,0.372,-18.240522146224976,-18.22950005531311
207,1,0,3087,0.372,-18.240522146224976,-18.22950005531311
208,1,0,9129,0.372,-18.240522146224976,-18.22950005531311
209,1,0,7335,0.372,-18.240522146224976,-18.22950005531311
210,1,0,8829,0.372,-18.240522146224976,-18.22950005531311
211,0,0,6,0.372,-18.240522146224976,-18.22950005531311
212,1,0,3769,0.372,-18.240522146224976,-18.22950005531311
213,1,61,2494,0.372,-18.240522146224976,-18.22950005531311
214,1,0,8817,0.372,-18.240522146224976,-18.22950005531311
215,1,0,2269,0.372,-18.240522146224976,-18.22950005531311
216,1,0,9238,0.372,-18.240522146224976,-18.22950005531311
217,1,0,7267,0.372,-18.240522146224976,-18.22950005531311
218,1,0,8100,0.372,-18.240522146224976,-18.22950005531311
219,1,0,3478,0.372,-18.240522146224976,-18.22950005531311
220,1,0,5432,0.372,-18.240522146224976,-18.22950005531311
221,1,0,211,0.372,-18.240522146224976,-18.22950005531311
222,1,0,7303,0.372,-18.240522146224976,-18.22950005531311
223,1,0,3223,0.372,-18.240522146224976,-18.22950005531311
224,1,350,1454,0.372,-18.240522146224976,-18.22950005531311
225,1,283,1529,0.372,-18.240522146224976,-18.22950005531311
226,0,0,327,0.372,-18.240522146224976,-18.22950005531311
227,1,0,4931,0.372,-18.240522146224976,-18.22950005531311
228,0,0,90,0.372,-18.240522146224976,-18.22950005531311
229,0,0,1128,0.372,-18.240522146224976,-18.22950005531311
230,1,0,3800,0.372,-18.240522146224976,-18.22950005531311
231,1,0,8480,0.372,-18.240522146224976,-18.22950005531311
232,1,243,1570,0.372,-18.240522146224976,-18.22950005531311
233,1,0,6270,0.372,-18.240522146224976,-18.22950005531311
234,1,0,9949,0.372,-18.240522146224976,-18.22950005531311
235,1,0,6714,0.372,-18.240522146224976,-18.22950005531311
236,1,0,4973,0.372,-18.240522146224976,-18.22950005531311
237,0,0,1414,0.372,-18.240522146224976,-18.22950005531311
238,1,0,3699,0.372,-18.240522146224976,-18.22950005531311
239,1,0,3748,0.372,-18.240522146224976,-18.22950005531311
240,1,0,8339,0.372,-18.240522146224976,-18.22950005531311
241,1,0,8162,0.372,-18.240522146224976,-18.22950005531311
242,1,0,8974,0.372,-18.240522146224976,-18.22950005531311
243,1,0,7469,0.372,-18.240522146224976,-18.22950005531311
244,1,0,6985,0.372,-18.240522146224976,-18.22950005531311
245,0,0,6162,0.372,-18.240522146224976,-18.22950005531311
246,1,0,7865,0.372,-18.240522146224976,-18.22950005531311
247,0,0,952,0.372,-18.240522146224976,-18.22950005531311
248,1,0,3086,0.372,-18.240522146224976,-18.22950005531311
249,1,0,2547,0.372,-18.240522146224976,-18.22950005531311
250,1,0,4254,0.372,-18.240522146224976,-18.22950005531311
251,1,0,4401,0.372,-18.240522146224976,-18.22950005531311
252,1,0,7219,0.372,-18.240522146224976,-18.22950005531311
253,1,0,7410,0.372,-18.240522146224976,-18.22950005531311
254,0,0,1395,0.372,-18.240522146224976,-18.22950005531311
255,0,0,729,0.372,-18.240522146224976,-18.22950005531311
256,0,0,935,0.372,-18.240522146224976,-18.22950005531311
257,1,0,6853,0.372,-18.240522146224976,-18.22950005531311
258,0,40,5270,0.372,-18.240522146224976,-18.22950005531311
259,1,0,5148,0.372,-18.240522146224976,-18.22950005531311
260,1,0,8762,0.372,-18.240522146224976,-18.22950005531311
261,1,0,8033,0.372,-18.240522146224976,-18.22950005531311
262,1,0,1140,0.372,-18.240522146224976,-18.22950005531311
263,1,0,8923,0.372,-18.240522146224976,-18.22950005531311
264,1,80,2168,0.372,-18.240522146224976,-18.22950005531311
265,1,82,2127,0.372,-18.240522146224976,-18.22950005531311
266,1,0,2714,0.372,-18.240522146224976,-18.22950005531311
267,1,0,4434,0.372,-18.240522146224976,-18.22950005531311
268,1,0,9341,0.372,-18.240522146224976,-18.22950005531311
269,1,0,1854,0.372,-18.240522146224976,-18.22950005531311
270,1,0,3194,0.372,-18.240522146224976,-18.22950005531311
271,1,0,2270,0.372,-18.240522146224976,-18.22950005531311
272,1,0,5511,0.372,-18.240522146224976,-18.22950005531311
273,1,0,4427,0.372,-18.240522146224976,-18.22950005531311
274,1,0,9959,0.372,-18.240522146224976,-18.22950005531311
275,1,0,519,0.372,-18.240522146224976,-18.22950005531311
276,1,0,6253,0.372,-18.240522146224976,-18.22950005531311
277,1,0,1334,0.372,-18.240522146224976,-18.22950005531311
278,1,0,4971,0.372,-18.240522146224976,-18.22950005531311
279,1,0,4508,0.372,-18.240522146224976,-18.22950005531311
280,1,0,7401,0.372,-18.240522146224976,-18.22950005531311
281,1,0,6420,0.372,-18.240522146224976,-18.22950005531311
282,1,0,6198,0.372,-18.240522146224976,-18.22950005531311
283,1,0,8416,0.372,-18.240522146224976,-18.22950005531311
284,1,0,3277,0.372,-18.240522146224976,-18.22950005531311
285,1,41,5204,0.372,-18.240522146224976,-18.22950005531311
286,1,0,8067,0.372,-18.240522146224976,-18.22950005531311
287,1,0,4900,0.372,-18.240522146224976,-18.22950005531311
288,1,0,8791,0.372,-18.240522146224976,-18.22950005531311
289,1,0,6393,0.372,-18.240522146224976,-18.22950005531311
290,1,0,8068,0.372,-18.240522146224976,-18.22950005531311
291,1,0,3504,0.372,-18.240522146224976,-18.22950005531311
292,1,0,5636,0.372,-18.240522146224976,-18.22950005531311
293,0,0,630,0.372,-18.240522146224976,-18.22950005531311
294,1,0,4716,0.372,-18.240522146224976,-18.22950005531311
295,1,0,4628,0.372,-18.240522146224976,-18.22950005531311
296,1,0,6048,0.372,-18.240522146224976,-18.22950005531311
297,1,0,6738,0.372,-18.240522146224976,-18.22950005531311
298,1,0,6673,0.372,-18.240522146224976,-18.22950005531311
299,1,0,5915,0.372,-18.240522146224976,-18.22950005531311
300,1,0,6032,0.372,-18.240522146224976,-18.22950005531311
301,1,0,5695,0.372,-18.240522146224976,-18.22950005531311
302,1,0,4053,0.372,-18.240522146224976,-18.22950005531311
303,1,64,2411,0.372,-18.240522146224976,-18.22950005531311
304,1,0,5967,0.372,-18.240522146224976,-18.22950005531311
305,1,0,7937,0.372,-18.240522146224976,-18.22950005531311
306,1,332,1474,0.372,-18.240522146224976,-18.22950005531311
307,1,0,3560,0.372,-18.240522146224976,-18.22950005531311
308,1,0,7701,0.372,-18.240522146224976,-18.22950005531311
309,0,220,1598,0.372,-18.240522146224976,-18.22950005531311
310,1,17,7686,0.372,-18.240522146224976,-18.22950005531311
311,1,0,5930,0.372,-18.240522146224976,-18.22950005531311
312,1,63,2431,0.372,-18.240522146224976,-18.22950005531311
313,1,0,209,0.372,-18.240522146224976,-18.22950005531311
314,1,0,4630,0.372,-18.240522146224976,-18.22950005531311
315,1,0,7025,0.372,-18.240522146224976,-18.22950005531311
316,0,0,2819,0.372,-18.240522146224976,-18.22950005531311
317,1,0,9349,0.372,-18.240522146224976,-18.22950005531311
318,1,0,3887,0.372,-18.240522146224976,-18.22950005531311
319,1,0,4176,0.372,-18.240522146224976,-18.22950005531311
320,1,0,4576,0.372,-18.240522146224976,-18.22950005531311
321,1,0,4085,0.372,-18.240522146224976,-18.22950005531311
322,1,0,3577,0.372,-18.240522146224976,-18.22950005531311
323,1,0,4408,0.372,-18.240522146224976,-18.22950005531311
324,0,0,3736,0.372,-18.240522146224976,-18.22950005531311
325,1,117,1809,0.372,-18.240522146224976,-18.22950005531311
326,1,0,9076,0.372,-18.240522146224976,-18.22950005531311
327,1,0,3930,0.372,-18.240522146224976,-18.22950005531311
328,1,0,4890,0.372,-18.240522146224976,-18.22950005531311
329,1,0,5393,0.372,-18.240522146224976,-18.22950005531311
330,1,0,8190,0.372,-18.240522146224976,-18.22950005531311
331,1,0,7572,0.372,-18.240522146224976,-18.22950005531311
332,1,0,4420,0.372,-18.240522146224976,-18.22950005531311
333,1,0,5940,0.372,-18.240522146224976,-18.22950005531311
334,1,0,5505,0.372,-18.240522146224976,-18.22950005531311
335,1,0,7573,0.372,-18.240522146224976,-18.22950005531311
336,1,0,4659,0.372,-18.240522146224976,-18.22950005531311
337,1,0,9601,0.372,-18.240522146224976,-18.22950005531311
338,1,0,3234,0.372,-18.240522146224976,-18.22950005531311
339,1,0,1286,0.372,-18.240522146224976,-18.22950005531311
340,1,60,2509,0.372,-18.240522146224976,-18.22950005531311
341,1,0,5688,0.372,-18.240522146224976,-18.22950005531311
342,1,88,2037,0.372,-18.240522146224976,-18.22950005531311
343,1,62,2471,0.372,-18.240522146224976,-18.22950005531311
344,1,0,9598,0.372,-18.240522146224976,-18.22950005531311
345,1,0,2870,0.372,-18.240522146224976,-18.22950005531311
346,1,0,4644,0.372,-18.240522146224976,-18.22950005531311
347,1,0,6028,0.372,-18.240522146224976,-18.22950005531311
348,1,0,9882,0.372,-18.240522146224976,-18.22950005531311
349,1,0,7376,0.372,-18.240522146224976,-18.22950005531311
350,1,0,6261,0.372,-18.240522146224976,-18.22950005531311
351,1,0,8576,0.372,-18.240522146224976,-18.22950005531311
352,1,0,6433,0.372,-18.240522146224976,-18.22950005531311
353,1,0,3417,0.372,-18.240522146224976,-18.22950005531311
354,0,0,979,0.372,-18.240522146224976,-18.22950005531311
355,0,0,527,0.372,-18.240522146224976,-18.22950005531311
356,0,0,2467,0.372,-18.240522146224976,-18.22950005531311
357,1,0,807,0.372,-18.240522146224976,-18.22950005531311
358,1,0,9552,0.372,-18.240522146224976,-18.22950005531311
359,1,0,6825,0.372,-18.240522146224976,-18.22950005531311
360,1,0,5368,0.372,-18.240522146224976,-18.22950005531311
361,1,0,4333,0.372,-18.240522146224976,-18.22950005531311
362,1,0,9641,0.372,-18.240522146224976,-18.22950005531311
363,1,15,7762,0.372,-18.240522146224976,-18.22950005531311
364,1,0,7476,0.372,-18.240522146224976,-18.22950005531311
365,1,0,3801,0.372,-18.240522146224976,-18.22950005531311
366,1,23,7610,0.372,-18.240522146224976,-18.22950005531311
367,1,0,3099,0.372,-18.240522146224976,-18.22950005531311
368,0,202,1623,0.372,-18.240522146224976,-18.22950005531311
369,1,14,7815,0.372,-18.240522146224976,-18.22950005531311
370,1,0,1049,0.372,-18.240522146224976,-18.22950005531311
371,1,0,9264,0.372,-18.240522146224976,-18.22950005531311
372,1,0,7255,0.372,-18.240522146224976,-18.22950005531311
373,1,0,5118,0.372,-18.240522146224976,-18.22950005531311
374,1,0,3537,0.372,-18.240522146224976,-18.22950005531311
375,1,0,8830,0.372,-18.240522146224976,-18.22950005531311
376,1,308,1498,0.372,-18.240522146224976,-18.22950005531311
377,1,0,7695,0.372,-18.240522146224976,-18.22950005531311
378,0,0,9032,0.372,-18.240522146224976,-18.22950005531311
379,1,0,6011,0.372,-18.240522146224976,-18.22950005531311
380,1,0,5758,0.372,-18.240522146224976,-18.22950005531311
381,1,0,6644,0.372,-18.240522146224976,-18.22950005531311
382,1,0,6956,0.372,-18.240522146224976,-18.22950005531311
383,1,0,6389,0.372,-18.240522146224976,-18.22950005531311
384,1,0,2788,0.372,-18.240522146224976,-18.22950005531311
385,0,0,2271,0.372,-18.240522146224976,-18.22950005531311
386,1,0,9298,0.372,-18.240522146224976,-18.22950005531311
387,1,0,522,0.372,-18.240522146224976,-18.22950005531311
388,1,0,3188,0.372,-18.240522146224976,-18.22950005531311
389,1,0,4005,0.372,-18.240522146224976,-18.22950005531311
390,1,0,8395,0.372,-18.240522146224976,-18.22950005531311
391,1,0,3581,0.372,-18.240522146224976,-18.22950005531311
392,1,0,5985,0.372,-18.240522146224976,-18.22950005531311
393,1,0,3397,0.372,-18.240522146224976,-18.22950005531311
394,1,0,7507,0.372,-18.240522146224976,-18.22950005531311
395,1,0,6084,0.372,-18.240522146224976,-18.22950005531311
396,1,0,3299,0.372,-18.240522146224976,-18.22950005531311
397,0,0,1053,0.372,-18.240522146224976,-18.22950005531311
398,1,0,6325,0.372,-18.240522146224976,-18.22950005531311
399,0,0,2236,0.372,-18.240522146224976,-18.22950005531311
400,1,0,7289,0.372,-18.240522146224976,-18.22950005531311
401,1,0,8658,0.372,-18.240522146224976,-18.22950005531311
402,1,0,8956,0.372,-18.240522146224976,-18.22950005531311
403,1,0,8893,0.372,-18.240522146224976,-18.22950005531311
404,1,0,9980,0.372,-18.240522146224976,-18.22950005531311
405,1,0,3994,0.372,-18.240522146224976,-18.22950005531311
406,1,0,6741,0.372,-18.240522146224976,-18.22950005531311
407,1,0,2522,0.372,-18.240522146224976,-18.22950005531311
408,1,0,8955,0.372,-18.240522146224976,-18.22950005531311
409,1,0,3368,0.372,-18.240522146224976,-18.22950005531311
410,1,0,8048,0.372,-18.240522146224976,-18.22950005531311
411,1,0,5498,0.372,-18.240522146224976,-18.22950005531311
412,1,0,1086,0.372,-18.240522146224976,-18.22950005531311
413,1,0,5919,0.372,-18.240522146224976,-18.22950005531311
414,1,0,3747,0.372,-18.240522146224976,-18.22950005531311
415,1,0,7220,0.372,-18.240522146224976,-18.22950005531311
416,1,0,61,0.372,-18.240522146224976,-18.22950005531311
417,1,0,8798,0.372,-18.240522146224976,-18.22950005531311
418,1,0,2481,0.372,-18.240522146224976,-18.22950005531311
419,1,0,8919,0.372,-18.240522146224976,-18.22950005531311
420,1,0,3879,0.372,-18.240522146224976,-18.22950005531311
421,1,70,2307,0.372,-18.240522146224976,-18.22950005531311
422,1,0,313,0.372,-18.240522146224976,-18.22950005531311
423,1,0,5235,0.372,-18.240522146224976,-18.22950005531311
424,1,0,2769,0.372,-18.240522146224976,-18.22950005531311
425,1,0,7336,0.372,-18.240522146224976,-18.22950005531311
426,0,0,898,0.372,-18.240522146224976,-18.22950005531311
427,1,0,585,0.372,-18.240522146224976,-18.22950005531311
428,0,0,1020,0.372,-18.240522146224976,-18.22950005531311
429,1,0,5951,0.372,-18.240522146224976,-18.22950005531311
430,0,0,1111,0.372,-18.240522146224976,-18.22950005531311
431,0,0,2865,0.372,-18.240522146224976,-18.22950005531311
432,1,0,3859,0.372,-18.240522146224976,-18.22950005531311
433,0,0,163,0.372,-18.240522146224976,-18.22950005531311
434,0,0,7754,0.372,-18.240522146224976,-18.22950005531311
435,1,0,7671,0.372,-18.240522146224976,-18.22950005531311
436,1,163,1686,0.372,-18.240522146224976,-18.22950005531311
437,1,0,2139,0.372,-18.240522146224976,-18.22950005531311
438,1,0,2302,0.372,-18.240522146224976,-18.22950005531311
439,1,110,1847,0.372,-18.240522146224976,-18.22950005531311
440,1,0,8433,0.372,-18.240522146224976,-18.22950005531311
441,0,170,1672,0.372,-18.240522146224976,-18.22950005531311
442,1,0,7248,0.372,-18.240522146224976,-18.22950005531311
443,1,0,7503,0.372,-18.240522146224976,-18.22950005531311
444,1,0,3998,0.372,-18.240522146224976,-18.22950005531311
445,1,0,8991,0.372,-18.240522146224976,-18.22950005531311
446,1,0,3804,0.372,-18.240522146224976,-18.22950005531311
447,1,0,6404,0.372,-18.240522146224976,-18.22950005531311
448,1,0,2942,0.372,-18.240522146224976,-18.22950005531311
449,0,0,138,0.372,-18.240522146224976,-18.22950005531311
450,1,0,2107,0.372,-18.240522146224976,-18.22950005531311
